t,rsu,msgId,lat,lon,heading,speed,dist_m,delay_ms,verified,cert_size,sig_size,spdu_size,Algorithm
29.245000,rsu[0],253,323.763011,204.969471,1.570796,0.000000,24.787,45.000,1,897,657,1623,Falcon-512
29.250000,rsu[0],281,450.749450,153.924833,1.570796,0.000000,157.713,50.000,1,897,652,1618,Falcon-512
29.250000,rsu[0],262,327.400000,244.398595,1.570796,0.000000,52.412,50.000,1,897,654,1620,Falcon-512
29.251000,rsu[0],281,212.359985,219.877687,1.570796,0.000000,90.005,51.000,1,897,656,1622,Falcon-512
29.273000,rsu[0],281,327.371772,236.785056,1.570796,0.000000,46.123,73.000,1,897,655,1621,Falcon-512
29.285000,rsu[0],281,320.362575,338.318040,1.570796,0.000000,139.898,85.000,1,897,658,1624,Falcon-512
29.306000,rsu[0],255,331.912917,161.221913,1.570796,0.000000,50.470,6.000,1,897,659,1625,Falcon-512
29.308000,rsu[0],282,324.159220,214.490216,1.570796,0.000000,28.612,8.000,1,897,652,1618,Falcon-512
29.312000,rsu[0],240,334.600325,60.840140,1.570796,0.000000,143.484,12.000,1,897,654,1620,Falcon-512
29.319000,rsu[0],282,357.594717,225.957333,1.570796,0.000000,63.371,19.000,1,897,651,1617,Falcon-512
29.325000,rsu[0],279,329.328752,126.888863,1.570796,0.000000,78.933,25.000,1,897,655,1621,Falcon-512
29.329000,rsu[0],282,394.059806,78.583098,1.570796,0.000000,153.669,29.000,1,897,655,1621,Falcon-512
29.331000,rsu[0],281,332.349498,144.936257,1.570796,0.000000,64.059,31.000,1,897,657,1623,Falcon-512
29.345000,rsu[0],254,323.759174,205.202643,1.570796,0.000000,24.831,45.000,1,897,655,1621,Falcon-512
29.350000,rsu[0],263,327.400000,244.386690,1.570796,0.000000,52.402,50.000,1,897,655,1621,Falcon-512
29.351000,rsu[0],282,210.600049,219.881773,1.570796,0.000000,91.720,51.000,1,897,652,1618,Falcon-512
29.351000,rsu[0],239,327.201507,210.009274,1.570796,0.000000,29.413,51.000,1,897,653,1619,Falcon-512
29.370000,rsu[0],282,132.065539,220.070065,1.570796,0.000000,169.203,70.000,1,897,654,1620,Falcon-512
29.373000,rsu[0],282,327.366211,236.747921,1.570796,0.000000,46.090,73.000,1,897,656,1622,Falcon-512
29.385000,rsu[0],282,320.361449,339.873472,1.570796,0.000000,141.436,85.000,1,897,655,1621,Falcon-512
29.388000,rsu[0],228,323.850000,378.727139,1.570796,0.000000,180.381,88.000,1,897,653,1619,Falcon-512
29.406000,rsu[0],256,331.935220,160.390638,1.570796,0.000000,51.125,6.000,1,897,654,1620,Falcon-512
29.412000,rsu[0],241,334.627884,59.790811,1.570796,0.000000,144.509,12.000,1,897,658,1624,Falcon-512
29.419000,rsu[0],283,358.558749,225.961694,1.570796,0.000000,64.251,19.000,1,897,655,1621,Falcon-512
29.425000,rsu[0],280,329.356361,125.854893,1.570796,0.000000,79.902,25.000,1,897,653,1619,Falcon-512
29.427000,rsu[0],238,320.228202,215.159087,1.570796,0.000000,25.768,27.000,1,897,654,1620,Falcon-512
29.429000,rsu[0],283,392.667698,78.349232,1.570796,0.000000,153.007,29.000,1,897,655,1621,Falcon-512
29.431000,rsu[0],282,332.372088,144.089931,1.570796,0.000000,64.799,31.000,1,897,653,1619,Falcon-512
29.434000,rsu[0],283,130.460238,220.073926,1.570796,0.000000,170.797,34.000,1,897,654,1620,Falcon-512
29.445000,rsu[0],255,323.756650,205.455011,1.570796,0.000000,24.882,45.000,1,897,656,1622,Falcon-512
29.450000,rsu[0],283,450.746853,150.928386,1.570796,0.000000,158.612,50.000,1,897,656,1622,Falcon-512
29.450000,rsu[0],264,327.400000,244.372831,1.570796,0.000000,52.390,50.000,1,897,656,1622,Falcon-512
29.451000,rsu[0],283,208.842145,219.885854,1.570796,0.000000,93.436,51.000,1,897,658,1624,Falcon-512
29.451000,rsu[0],240,327.212177,208.944491,1.570796,0.000000,29.078,51.000,1,897,654,1620,Falcon-512
29.473000,rsu[0],283,327.359678,236.704291,1.570796,0.000000,46.052,73.000,1,897,654,1620,Falcon-512
29.485000,rsu[0],283,320.360318,341.436014,1.570796,0.000000,142.981,85.000,1,897,656,1622,Falcon-512
29.489000,rsu[0],283,375.728121,226.039367,1.570796,0.000000,80.236,89.000,1,897,657,1623,Falcon-512
29.508000,rsu[0],284,324.267135,215.277507,1.570796,0.000000,29.108,8.000,1,897,658,1624,Falcon-512
29.512000,rsu[0],242,334.655638,58.734093,1.570796,0.000000,145.541,12.000,1,897,655,1621,Falcon-512
29.519000,rsu[0],284,359.479508,225.965859,1.570796,0.000000,65.093,19.000,1,897,656,1622,Falcon-512
29.525000,rsu[0],281,329.384028,124.818728,1.570796,0.000000,80.874,25.000,1,897,656,1622,Falcon-512
29.527000,rsu[0],239,320.231113,215.576086,1.570796,0.000000,26.018,27.000,1,897,653,1619,Falcon-512
29.529000,rsu[0],284,391.274099,78.124905,1.570796,0.000000,152.347,29.000,1,897,655,1621,Falcon-512
29.531000,rsu[0],283,332.395052,143.229600,1.570796,0.000000,65.554,31.000,1,897,654,1620,Falcon-512
29.534000,rsu[0],284,128.863111,220.077768,1.570796,0.000000,172.383,34.000,1,897,655,1621,Falcon-512
29.545000,rsu[0],256,323.753962,205.723780,1.570796,0.000000,24.940,45.000,1,897,654,1620,Falcon-512
29.550000,rsu[0],284,450.745556,149.431916,1.570796,0.000000,159.080,50.000,1,897,652,1618,Falcon-512
29.550000,rsu[0],265,327.400000,244.355780,1.570796,0.000000,52.376,50.000,1,897,659,1625,Falcon-512
29.551000,rsu[0],284,207.089379,219.889923,1.570796,0.000000,95.147,51.000,1,897,655,1621,Falcon-512
29.551000,rsu[0],241,327.223119,207.858089,1.570796,0.000000,28.772,51.000,1,897,657,1623,Falcon-512
29.573000,rsu[0],284,327.352207,236.654407,1.570796,0.000000,46.007,73.000,1,897,656,1622,Falcon-512
29.585000,rsu[0],284,320.359193,342.989938,1.570796,0.000000,144.519,85.000,1,897,657,1623,Falcon-512
29.588000,rsu[0],230,323.848873,381.322310,1.570796,0.000000,182.952,88.000,1,897,653,1619,Falcon-512
29.589000,rsu[0],284,376.598742,226.043305,1.570796,0.000000,81.059,89.000,1,897,656,1622,Falcon-512
29.608000,rsu[0],285,324.324617,215.696865,1.570796,0.000000,29.378,8.000,1,897,656,1622,Falcon-512
29.612000,rsu[0],243,334.683383,57.677692,1.570796,0.000000,146.573,12.000,1,897,655,1621,Falcon-512
29.619000,rsu[0],285,360.373233,225.969903,1.570796,0.000000,65.912,19.000,1,897,652,1618,Falcon-512
29.625000,rsu[0],282,329.411703,123.782280,1.570796,0.000000,81.849,25.000,1,897,653,1619,Falcon-512
29.627000,rsu[0],240,320.234164,216.013089,1.570796,0.000000,26.284,27.000,1,897,654,1620,Falcon-512
29.629000,rsu[0],285,389.880913,77.903775,1.570796,0.000000,151.694,29.000,1,897,656,1622,Falcon-512
29.631000,rsu[0],284,332.418478,142.351938,1.570796,0.000000,66.327,31.000,1,897,651,1617,Falcon-512
29.634000,rsu[0],285,127.260654,220.081622,1.570796,0.000000,173.975,34.000,1,897,657,1623,Falcon-512
29.645000,rsu[0],257,323.751085,206.011465,1.570796,0.000000,25.005,45.000,1,897,655,1621,Falcon-512
29.650000,rsu[0],285,450.744259,147.935263,1.570796,0.000000,159.561,50.000,1,897,652,1618,Falcon-512
29.650000,rsu[0],266,327.400000,244.334723,1.570796,0.000000,52.358,50.000,1,897,658,1624,Falcon-512
29.651000,rsu[0],285,205.338378,219.893989,1.570796,0.000000,96.859,51.000,1,897,655,1621,Falcon-512
29.651000,rsu[0],242,327.238297,206.755149,1.570796,0.000000,28.505,51.000,1,897,653,1619,Falcon-512
29.673000,rsu[0],285,327.343795,236.598231,1.570796,0.000000,45.958,73.000,1,897,661,1627,Falcon-512
29.685000,rsu[0],285,320.358065,344.548264,1.570796,0.000000,146.060,85.000,1,897,655,1621,Falcon-512
29.706000,rsu[0],285,332.442510,141.451599,1.570796,0.000000,67.123,6.000,1,897,650,1616,Falcon-512
29.712000,rsu[0],244,334.711221,56.617756,1.570796,0.000000,147.609,12.000,1,897,653,1619,Falcon-512
29.719000,rsu[0],286,361.241628,225.973831,1.570796,0.000000,66.710,19.000,1,897,653,1619,Falcon-512
29.725000,rsu[0],283,329.439389,122.745404,1.570796,0.000000,82.825,25.000,1,897,655,1621,Falcon-512
29.727000,rsu[0],241,320.237325,216.465744,1.570796,0.000000,26.564,27.000,1,897,656,1622,Falcon-512
29.729000,rsu[0],286,388.480992,77.691666,1.570796,0.000000,151.040,29.000,1,897,654,1620,Falcon-512
29.734000,rsu[0],286,125.659840,220.085472,1.570796,0.000000,175.565,34.000,1,897,658,1624,Falcon-512
29.745000,rsu[0],258,323.746268,206.308470,1.570796,0.000000,25.074,45.000,1,897,657,1623,Falcon-512
29.750000,rsu[0],286,450.742960,146.435856,1.570796,0.000000,160.055,50.000,1,897,656,1622,Falcon-512
29.750000,rsu[0],267,327.400000,244.309631,1.570796,0.000000,52.336,50.000,1,897,651,1617,Falcon-512
29.751000,rsu[0],286,203.577791,219.898076,1.570796,0.000000,98.581,51.000,1,897,654,1620,Falcon-512
29.751000,rsu[0],243,327.255399,205.635517,1.570796,0.000000,28.277,51.000,1,897,658,1624,Falcon-512
29.773000,rsu[0],286,327.334082,236.533368,1.570796,0.000000,45.900,73.000,1,897,654,1620,Falcon-512
29.785000,rsu[0],286,320.356935,346.108772,1.570796,0.000000,147.605,85.000,1,897,657,1623,Falcon-512
29.789000,rsu[0],286,378.204982,226.050572,1.570796,0.000000,82.581,89.000,1,897,655,1621,Falcon-512
29.806000,rsu[0],286,332.467148,140.528537,1.570796,0.000000,67.941,6.000,1,897,655,1621,Falcon-512
29.806000,rsu[0],260,332.028520,156.913153,1.570796,0.000000,53.919,6.000,1,897,655,1621,Falcon-512
29.808000,rsu[0],287,324.447360,216.592328,1.570796,0.000000,29.966,8.000,1,897,655,1621,Falcon-512
29.812000,rsu[0],245,334.738910,55.563506,1.570796,0.000000,148.639,12.000,1,897,654,1620,Falcon-512
29.819000,rsu[0],287,362.075328,225.977603,1.570796,0.000000,67.477,19.000,1,897,654,1620,Falcon-512
29.825000,rsu[0],284,329.466941,121.713561,1.570796,0.000000,83.798,25.000,1,897,658,1624,Falcon-512
29.827000,rsu[0],242,320.240606,216.935715,1.570796,0.000000,26.861,27.000,1,897,658,1624,Falcon-512
29.829000,rsu[0],287,387.086967,77.492575,1.570796,0.000000,150.390,29.000,1,897,654,1620,Falcon-512
29.834000,rsu[0],287,124.062672,220.089314,1.570796,0.000000,177.151,34.000,1,897,653,1619,Falcon-512
29.845000,rsu[0],259,323.740074,206.621251,1.570796,0.000000,25.148,45.000,1,897,656,1622,Falcon-512
29.850000,rsu[0],287,450.741654,144.928994,1.570796,0.000000,160.564,50.000,1,897,656,1622,Falcon-512
29.850000,rsu[0],268,327.400000,244.280472,1.570796,0.000000,52.312,50.000,1,897,654,1620,Falcon-512
29.851000,rsu[0],244,327.273712,204.494416,1.570796,0.000000,28.090,51.000,1,897,656,1622,Falcon-512
29.873000,rsu[0],287,327.322737,236.457611,1.570796,0.000000,45.833,73.000,1,897,658,1624,Falcon-512
29.885000,rsu[0],287,320.355808,347.665991,1.570796,0.000000,149.146,85.000,1,897,658,1624,Falcon-512
29.888000,rsu[0],233,323.847069,385.201495,1.570796,0.000000,186.797,88.000,1,897,656,1622,Falcon-512
29.906000,rsu[0],287,332.492139,139.592272,1.570796,0.000000,68.774,6.000,1,897,651,1617,Falcon-512
29.908000,rsu[0],288,324.512736,217.069277,1.570796,0.000000,30.286,8.000,1,897,655,1621,Falcon-512
29.912000,rsu[0],246,334.766542,54.511401,1.570796,0.000000,149.668,12.000,1,897,652,1618,Falcon-512
29.919000,rsu[0],288,362.874400,225.981218,1.570796,0.000000,68.214,19.000,1,897,655,1621,Falcon-512
29.925000,rsu[0],285,329.494391,120.686073,1.570796,0.000000,84.768,25.000,1,897,654,1620,Falcon-512
29.929000,rsu[0],288,385.694537,77.297005,1.570796,0.000000,149.748,29.000,1,897,651,1617,Falcon-512
29.934000,rsu[0],288,122.463368,220.093161,1.570796,0.000000,178.740,34.000,1,897,656,1622,Falcon-512
29.945000,rsu[0],260,323.733526,206.951935,1.570796,0.000000,25.231,45.000,1,897,658,1624,Falcon-512
29.950000,rsu[0],288,450.740358,143.433203,1.570796,0.000000,161.082,50.000,1,897,655,1621,Falcon-512
29.950000,rsu[0],269,327.400000,244.245459,1.570796,0.000000,52.282,50.000,1,897,653,1619,Falcon-512
29.951000,rsu[0],288,200.069489,219.906221,1.570796,0.000000,102.016,51.000,1,897,658,1624,Falcon-512
29.951000,rsu[0],245,327.297016,203.329199,1.570796,0.000000,27.950,51.000,1,897,658,1624,Falcon-512
29.973000,rsu[0],288,327.309574,236.369714,1.570796,0.000000,45.756,73.000,1,897,654,1620,Falcon-512
29.985000,rsu[0],288,320.354677,349.228891,1.570796,0.000000,150.694,85.000,1,897,656,1622,Falcon-512
29.988000,rsu[0],234,323.846465,386.499747,1.570796,0.000000,188.085,88.000,1,897,659,1625,Falcon-512
29.989000,rsu[0],288,379.631223,226.057024,1.570796,0.000000,83.935,89.000,1,897,655,1621,Falcon-512
30.005000,rsu[0],289,324.581495,217.562528,1.570796,0.000000,30.622,5.000,1,897,660,1626,Falcon-512
30.006000,rsu[0],288,332.517587,138.638838,1.570796,0.000000,69.625,6.000,1,897,655,1621,Falcon-512
30.012000,rsu[0],247,334.794135,53.460806,1.570796,0.000000,150.696,12.000,1,897,659,1625,Falcon-512
30.019000,rsu[0],289,363.644503,225.984702,1.570796,0.000000,68.926,19.000,1,897,653,1619,Falcon-512
30.025000,rsu[0],286,329.522235,119.646884,1.570796,0.000000,85.751,25.000,1,897,657,1623,Falcon-512
30.029000,rsu[0],289,384.297907,77.100707,1.570796,0.000000,149.115,29.000,1,897,654,1620,Falcon-512
30.045000,rsu[0],261,323.728214,207.308605,1.570796,0.000000,25.327,45.000,1,897,656,1622,Falcon-512
30.050000,rsu[0],289,450.739055,141.929900,1.570796,0.000000,161.615,50.000,1,897,658,1624,Falcon-512
30.050000,rsu[0],270,327.400000,244.203253,1.570796,0.000000,52.246,50.000,1,897,654,1620,Falcon-512
30.051000,rsu[0],246,327.320844,202.147777,1.570796,0.000000,27.858,51.000,1,897,659,1625,Falcon-512
30.073000,rsu[0],289,327.294754,236.270746,1.570796,0.000000,45.668,73.000,1,897,656,1622,Falcon-512
30.085000,rsu[0],289,320.353554,350.780202,1.570796,0.000000,152.230,85.000,1,897,652,1618,Falcon-512
30.088000,rsu[0],235,323.845864,387.793019,1.570796,0.000000,189.367,88.000,1,897,653,1619,Falcon-512
30.089000,rsu[0],289,380.276843,226.059945,1.570796,0.000000,84.549,89.000,1,897,654,1620,Falcon-512
30.105000,rsu[0],290,324.847729,218.012777,1.570796,0.000000,31.095,5.000,1,897,656,1622,Falcon-512
30.106000,rsu[0],289,332.543590,137.664642,1.570796,0.000000,70.497,6.000,1,897,659,1625,Falcon-512
30.106000,rsu[0],263,332.096320,154.386133,1.570796,0.000000,55.998,6.000,1,897,656,1622,Falcon-512
30.112000,rsu[0],248,334.821772,52.408533,1.570796,0.000000,151.726,12.000,1,897,656,1622,Falcon-512
30.119000,rsu[0],290,364.395345,225.988098,1.570796,0.000000,69.621,19.000,1,897,654,1620,Falcon-512
30.125000,rsu[0],287,329.549970,118.615520,1.570796,0.000000,86.727,25.000,1,897,651,1617,Falcon-512
30.127000,rsu[0],245,320.251290,218.465937,1.570796,0.000000,27.859,27.000,1,897,655,1621,Falcon-512
30.129000,rsu[0],290,382.905681,76.918238,1.570796,0.000000,148.484,29.000,1,897,656,1622,Falcon-512
30.145000,rsu[0],262,323.724387,207.691262,1.570796,0.000000,25.436,45.000,1,897,655,1621,Falcon-512
30.150000,rsu[0],290,450.737753,140.427265,1.570796,0.000000,162.160,50.000,1,897,652,1618,Falcon-512
30.150000,rsu[0],271,327.400000,244.155073,1.570796,0.000000,52.206,50.000,1,897,657,1623,Falcon-512
30.151000,rsu[0],290,196.555985,219.914378,1.570796,0.000000,105.462,51.000,1,897,656,1622,Falcon-512
30.173000,rsu[0],290,327.277989,236.158791,1.570796,0.000000,45.569,73.000,1,897,657,1623,Falcon-512
30.185000,rsu[0],290,320.352428,352.336387,1.570796,0.000000,153.771,85.000,1,897,654,1620,Falcon-512
30.188000,rsu[0],236,323.845259,389.092396,1.570796,0.000000,190.656,88.000,1,897,654,1620,Falcon-512
30.189000,rsu[0],290,380.948464,226.062983,1.570796,0.000000,85.188,89.000,1,897,653,1619,Falcon-512
30.205000,rsu[0],291,325.127189,218.485392,1.570796,0.000000,31.592,5.000,1,897,658,1624,Falcon-512
30.206000,rsu[0],290,332.570265,136.665290,1.570796,0.000000,71.394,6.000,1,897,653,1619,Falcon-512
30.212000,rsu[0],249,334.849577,51.349840,1.570796,0.000000,152.762,12.000,1,897,657,1623,Falcon-512
30.219000,rsu[0],291,365.154851,225.991534,1.570796,0.000000,70.326,19.000,1,897,655,1621,Falcon-512
30.225000,rsu[0],288,329.577609,117.587752,1.570796,0.000000,87.702,25.000,1,897,656,1622,Falcon-512
30.229000,rsu[0],291,381.503720,76.741663,1.570796,0.000000,147.853,29.000,1,897,656,1622,Falcon-512
30.245000,rsu[0],263,323.720304,208.099626,1.570796,0.000000,25.559,45.000,1,897,655,1621,Falcon-512
30.250000,rsu[0],291,450.736455,138.929115,1.570796,0.000000,162.715,50.000,1,897,656,1622,Falcon-512
30.250000,rsu[0],272,327.400000,244.097558,1.570796,0.000000,52.157,50.000,1,897,654,1620,Falcon-512
30.251000,rsu[0],291,194.802417,219.918449,1.570796,0.000000,107.183,51.000,1,897,654,1620,Falcon-512
30.273000,rsu[0],291,327.259523,236.035478,1.570796,0.000000,45.460,73.000,1,897,656,1622,Falcon-512
30.285000,rsu[0],291,320.351303,353.889709,1.570796,0.000000,155.310,85.000,1,897,655,1621,Falcon-512
30.289000,rsu[0],291,381.646084,226.066139,1.570796,0.000000,85.852,89.000,1,897,654,1620,Falcon-512
30.305000,rsu[0],292,325.414360,218.971050,1.570796,0.000000,32.106,5.000,1,897,656,1622,Falcon-512
30.306000,rsu[0],291,332.596950,135.665518,1.570796,0.000000,72.294,6.000,1,897,655,1621,Falcon-512
30.306000,rsu[0],265,332.135607,152.921806,1.570796,0.000000,57.219,6.000,1,897,656,1622,Falcon-512
30.319000,rsu[0],292,365.926551,225.995025,1.570796,0.000000,71.043,19.000,1,897,658,1624,Falcon-512
30.325000,rsu[0],289,329.605245,116.560075,1.570796,0.000000,88.677,25.000,1,897,658,1624,Falcon-512
30.329000,rsu[0],292,380.107496,76.573699,1.570796,0.000000,147.229,29.000,1,897,653,1619,Falcon-512
30.345000,rsu[0],264,323.715991,208.530865,1.570796,0.000000,25.695,45.000,1,897,652,1618,Falcon-512
30.350000,rsu[0],292,450.735155,137.428573,1.570796,0.000000,163.283,50.000,1,897,657,1623,Falcon-512
30.373000,rsu[0],292,327.238497,235.895072,1.570796,0.000000,45.336,73.000,1,897,654,1620,Falcon-512
30.385000,rsu[0],292,320.350178,355.443606,1.570796,0.000000,156.850,85.000,1,897,653,1619,Falcon-512
30.389000,rsu[0],292,382.369704,226.069413,1.570796,0.000000,86.541,89.000,1,897,653,1619,Falcon-512
30.405000,rsu[0],293,325.714418,219.478502,1.570796,0.000000,32.644,5.000,1,897,658,1624,Falcon-512
30.406000,rsu[0],292,332.623718,134.662668,1.570796,0.000000,73.200,6.000,1,897,652,1618,Falcon-512
30.406000,rsu[0],266,332.153440,152.257140,1.570796,0.000000,57.777,6.000,1,897,653,1619,Falcon-512
30.419000,rsu[0],293,366.707489,225.998558,1.570796,0.000000,71.769,19.000,1,897,653,1619,Falcon-512
30.425000,rsu[0],290,329.633054,115.525967,1.570796,0.000000,89.660,25.000,1,897,656,1622,Falcon-512
30.429000,rsu[0],293,378.701052,76.409516,1.570796,0.000000,146.606,29.000,1,897,655,1621,Falcon-512
30.439000,rsu[0],293,327.214941,235.737771,1.570796,0.000000,45.198,39.000,1,897,653,1619,Falcon-512
30.445000,rsu[0],265,323.711514,208.978624,1.570796,0.000000,25.843,45.000,1,897,655,1621,Falcon-512
30.450000,rsu[0],274,327.400000,243.955310,1.570796,0.000000,52.037,50.000,1,897,653,1619,Falcon-512
30.451000,rsu[0],293,191.291724,219.926600,1.570796,0.000000,110.633,51.000,1,897,657,1623,Falcon-512
30.451000,rsu[0],250,327.447143,197.235727,1.570796,0.000000,28.035,51.000,1,897,653,1619,Falcon-512
30.485000,rsu[0],293,320.350000,356.996022,1.570796,0.000000,158.388,85.000,1,897,655,1621,Falcon-512
30.489000,rsu[0],293,383.119325,226.072804,1.570796,0.000000,87.256,89.000,1,897,656,1622,Falcon-512
30.505000,rsu[0],294,326.027071,220.007252,1.570796,0.000000,33.207,5.000,1,897,654,1620,Falcon-512
30.506000,rsu[0],293,332.650446,133.661319,1.570796,0.000000,74.107,6.000,1,897,655,1621,Falcon-512
30.519000,rsu[0],294,367.500408,226.002145,1.570796,0.000000,72.508,19.000,1,897,650,1616,Falcon-512
30.525000,rsu[0],291,329.660946,114.488793,1.570796,0.000000,90.647,25.000,1,897,653,1619,Falcon-512
30.529000,rsu[0],294,377.295418,76.254896,1.570796,0.000000,145.988,29.000,1,897,657,1623,Falcon-512
30.545000,rsu[0],266,323.706842,209.448918,1.570796,0.000000,26.006,45.000,1,897,655,1621,Falcon-512
30.550000,rsu[0],294,450.732554,134.426882,1.570796,0.000000,164.454,50.000,1,897,657,1623,Falcon-512
30.550000,rsu[0],275,327.400000,243.865904,1.570796,0.000000,51.961,50.000,1,897,658,1624,Falcon-512
30.551000,rsu[0],251,327.484278,195.957841,1.570796,0.000000,28.226,51.000,1,897,655,1621,Falcon-512
30.585000,rsu[0],294,320.350000,358.555547,1.570796,0.000000,159.934,85.000,1,897,655,1621,Falcon-512
30.589000,rsu[0],294,383.894945,226.076313,1.570796,0.000000,87.996,89.000,1,897,652,1618,Falcon-512
30.605000,rsu[0],295,326.352805,220.558125,1.570796,0.000000,33.795,5.000,1,897,657,1623,Falcon-512
30.606000,rsu[0],294,332.677055,132.664407,1.570796,0.000000,75.012,6.000,1,897,653,1619,Falcon-512
30.606000,rsu[0],268,332.187475,150.988597,1.570796,0.000000,58.849,6.000,1,897,653,1619,Falcon-512
30.619000,rsu[0],295,368.313585,226.005824,1.570796,0.000000,73.267,19.000,1,897,655,1621,Falcon-512
30.625000,rsu[0],292,329.688839,113.451548,1.570796,0.000000,91.635,25.000,1,897,656,1622,Falcon-512
30.627000,rsu[0],250,320.272058,221.440318,1.570796,0.000000,29.927,27.000,1,897,656,1622,Falcon-512
30.629000,rsu[0],295,375.894210,76.103421,1.570796,0.000000,145.380,29.000,1,897,654,1620,Falcon-512
30.639000,rsu[0],295,327.159477,235.367398,1.570796,0.000000,44.872,39.000,1,897,656,1622,Falcon-512
30.645000,rsu[0],267,323.701956,209.942437,1.570796,0.000000,26.185,45.000,1,897,655,1621,Falcon-512
30.650000,rsu[0],276,327.400000,243.765017,1.570796,0.000000,51.876,50.000,1,897,657,1623,Falcon-512
30.662000,rsu[0],295,187.778239,219.934757,1.570796,0.000000,114.088,62.000,1,897,653,1619,Falcon-512
30.685000,rsu[0],295,320.350000,360.113055,1.570796,0.000000,161.479,85.000,1,897,656,1622,Falcon-512
30.705000,rsu[0],296,326.687486,221.124130,1.570796,0.000000,34.401,5.000,1,897,654,1620,Falcon-512
30.706000,rsu[0],295,332.703670,131.667306,1.570796,0.000000,75.920,6.000,1,897,658,1624,Falcon-512
30.719000,rsu[0],296,369.138523,226.009556,1.570796,0.000000,74.038,19.000,1,897,655,1621,Falcon-512
30.725000,rsu[0],293,329.716473,112.423933,1.570796,0.000000,92.616,25.000,1,897,652,1618,Falcon-512
30.727000,rsu[0],251,320.276631,222.095192,1.570796,0.000000,30.403,27.000,1,897,662,1628,Falcon-512
30.729000,rsu[0],296,374.494045,75.964064,1.570796,0.000000,144.773,29.000,1,897,657,1623,Falcon-512
30.739000,rsu[0],296,327.127414,235.153286,1.570796,0.000000,44.684,39.000,1,897,653,1619,Falcon-512
30.745000,rsu[0],268,323.700000,210.459315,1.570796,0.000000,26.383,45.000,1,897,655,1621,Falcon-512
30.750000,rsu[0],296,450.730000,131.415923,1.570796,0.000000,165.675,50.000,1,897,658,1624,Falcon-512
30.750000,rsu[0],277,327.400000,243.651626,1.570796,0.000000,51.781,50.000,1,897,654,1620,Falcon-512
30.751000,rsu[0],253,327.548225,193.350710,1.570796,0.000000,28.777,51.000,1,897,654,1620,Falcon-512
30.762000,rsu[0],296,186.017251,219.938846,1.570796,0.000000,115.822,62.000,1,897,653,1619,Falcon-512
30.785000,rsu[0],296,320.350000,361.673230,1.570796,0.000000,163.026,85.000,1,897,652,1618,Falcon-512
30.789000,rsu[0],296,385.519036,226.063414,1.570796,0.000000,89.542,89.000,1,897,656,1622,Falcon-512
30.805000,rsu[0],297,327.030789,221.704716,1.570796,0.000000,35.025,5.000,1,897,656,1622,Falcon-512
30.806000,rsu[0],296,332.730294,130.669834,1.570796,0.000000,76.831,6.000,1,897,657,1623,Falcon-512
30.819000,rsu[0],297,369.976072,226.013345,1.570796,0.000000,74.822,19.000,1,897,655,1621,Falcon-512
30.825000,rsu[0],294,329.744266,111.390439,1.570796,0.000000,93.602,25.000,1,897,656,1622,Falcon-512
30.827000,rsu[0],252,320.281330,222.768241,1.570796,0.000000,30.899,27.000,1,897,659,1625,Falcon-512
30.839000,rsu[0],297,373.096372,75.825173,1.570796,0.000000,144.179,39.000,1,897,658,1624,Falcon-512
30.845000,rsu[0],269,323.700000,210.994569,1.570796,0.000000,26.600,45.000,1,897,656,1622,Falcon-512
30.850000,rsu[0],297,450.704024,129.918172,1.570796,0.000000,166.277,50.000,1,897,656,1622,Falcon-512
30.851000,rsu[0],254,327.583837,192.023376,1.570796,0.000000,29.146,51.000,1,897,651,1617,Falcon-512
30.862000,rsu[0],297,184.262407,219.943082,1.570796,0.000000,117.550,62.000,1,897,656,1622,Falcon-512
30.885000,rsu[0],297,320.350000,363.235660,1.570796,0.000000,164.575,85.000,1,897,655,1621,Falcon-512
30.889000,rsu[0],297,386.355503,226.046265,1.570796,0.000000,90.336,89.000,1,897,656,1622,Falcon-512
30.905000,rsu[0],298,327.440691,222.245090,1.570796,0.000000,35.677,5.000,1,897,652,1618,Falcon-512
30.906000,rsu[0],297,332.756882,129.673702,1.570796,0.000000,77.742,6.000,1,897,657,1623,Falcon-512
30.919000,rsu[0],298,370.824409,226.017183,1.570796,0.000000,75.617,19.000,1,897,653,1619,Falcon-512
30.925000,rsu[0],295,329.771991,110.359444,1.570796,0.000000,94.588,25.000,1,897,655,1621,Falcon-512
30.927000,rsu[0],253,320.286207,223.466697,1.570796,0.000000,31.420,27.000,1,897,654,1620,Falcon-512
30.938000,rsu[0],298,320.350000,364.798031,1.570796,0.000000,166.125,38.000,1,897,654,1620,Falcon-512
30.939000,rsu[0],298,371.691911,75.698772,1.570796,0.000000,143.581,39.000,1,897,651,1617,Falcon-512
30.945000,rsu[0],270,323.754861,211.540233,1.570796,0.000000,26.879,45.000,1,897,652,1618,Falcon-512
30.950000,rsu[0],298,450.630916,128.412392,1.570796,0.000000,166.852,50.000,1,897,651,1617,Falcon-512
30.950000,rsu[0],279,327.400000,243.384234,1.570796,0.000000,51.555,50.000,1,897,656,1622,Falcon-512
31.005000,rsu[0],299,328.046805,222.611670,1.570796,0.000000,36.372,5.000,1,897,656,1622,Falcon-512
31.006000,rsu[0],298,332.783562,128.674165,1.570796,0.000000,78.658,6.000,1,897,653,1619,Falcon-512
